,Click to star the Github Repo,,,,,,,Connect/Follow on LinkedIn,,,,Last updated:,2022-06-22 12:30 (GMT),
Q. No.,Name / Link,"Likes
(L)","Dislikes
(D)","Reactions
(L+D)","L/D
Ratio","Acceptance
Rate",Category,Topic Tags,Difficulty,Free?,"Has
Solution?","Has Video
Solution?","Total
Accepted","Total
Submitted"
1600,Throne Inheritance,191,242,433,0.79,63.52%,Algorithms,"Hash Table, Tree, Depth-First Search, Design, ",Medium,TRUE,FALSE,FALSE,12072,19004
1604,Alert Using Same Key-Card Three or More Times in a One Hour Period,191,294,485,0.65,47.16%,Algorithms,"Array, Hash Table, String, Sorting, ",Medium,TRUE,FALSE,FALSE,22233,47144
481,Magical String,190,961,1151,0.2,49.83%,Algorithms,"Two Pointers, String, ",Medium,TRUE,FALSE,FALSE,28303,56803
1226,The Dining Philosophers,191,213,404,0.9,57.11%,Concurrency,"Concurrency, ",Medium,TRUE,FALSE,FALSE,19894,34835
1045,Customers Who Bought All Products,189,36,225,5.25,67.41%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,38960,57794
1407,Top Travellers,194,17,211,11.41,79.01%,Database,"Database, ",Easy,TRUE,FALSE,FALSE,37333,47250
1236,Web Crawler,187,203,390,0.92,65.83%,Algorithms,"String, Depth-First Search, Breadth-First Search, Interactive, ",Medium,FALSE,FALSE,FALSE,23351,35474
1637,Widest Vertical Area Between Two Points Containing No Points,187,537,724,0.35,84.02%,Algorithms,"Array, Sorting, ",Medium,TRUE,FALSE,FALSE,30312,36078
1681,Minimum Incompatibility,187,83,270,2.25,37.22%,Algorithms,"Array, Dynamic Programming, Bit Manipulation, Bitmask, ",Hard,TRUE,FALSE,FALSE,5997,16113
1063,Number of Valid Subarrays,186,8,194,23.25,73.8%,Algorithms,"Array, Stack, Monotonic Stack, ",Hard,FALSE,FALSE,FALSE,6474,8772
1948,Delete Duplicate Folders in System,189,56,245,3.38,58.98%,Algorithms,"Array, Hash Table, String, Trie, Hash Function, ",Hard,TRUE,FALSE,FALSE,5363,9093
2194,Cells in a Range on an Excel Sheet,195,34,229,5.74,85.64%,Algorithms,"String, ",Easy,TRUE,FALSE,FALSE,26388,30813
1077,Project Employees III,185,7,192,26.43,78.5%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,37060,47213
1801,Number of Orders in the Backlog,185,186,371,0.99,46.38%,Algorithms,"Array, Heap (Priority Queue), Simulation, ",Medium,TRUE,FALSE,FALSE,12647,27271
1797,Design Authentication Manager,186,31,217,6,54.78%,Algorithms,"Hash Table, Design, ",Medium,TRUE,FALSE,FALSE,11786,21515
1848,Minimum Distance to the Target Element,184,42,226,4.38,59.54%,Algorithms,"Array, ",Easy,TRUE,FALSE,FALSE,26321,44210
631,Design Excel Sum Formula,185,227,412,0.81,42.57%,Algorithms,"Graph, Design, Topological Sort, ",Hard,FALSE,TRUE,FALSE,11859,27858
1501,Countries You Can Safely Invest In,184,27,211,6.81,57.77%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,19984,34593
615,Average Salary: Departments VS Company,181,60,241,3.02,56.64%,Database,"Database, ",Hard,FALSE,TRUE,FALSE,27380,48337
1784,Check if Binary String Has at Most One Segment of Ones,184,578,762,0.32,40.74%,Algorithms,"String, ",Easy,TRUE,FALSE,FALSE,25310,62128
512,Game Play Analysis II,179,31,210,5.77,54.41%,Database,"Database, ",Easy,FALSE,FALSE,FALSE,57853,106328
579,Find Cumulative Salary of an Employee,178,380,558,0.47,43.75%,Database,"Database, ",Hard,FALSE,TRUE,FALSE,26903,61494
2018,Check if Word Can Be Placed In Crossword,181,194,375,0.93,48.43%,Algorithms,"Array, Matrix, Enumeration, ",Medium,TRUE,FALSE,FALSE,10684,22061
634,Find the Derangement of An Array,177,143,320,1.24,41.32%,Algorithms,"Math, Dynamic Programming, ",Medium,FALSE,TRUE,FALSE,8714,21089
1398,Customers Who Bought Products A and B but Not C,179,9,188,19.89,78.11%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,30370,38881
1597,Build Binary Expression Tree From Infix Expression,177,34,211,5.21,60.98%,Algorithms,"String, Stack, Tree, Binary Tree, ",Hard,FALSE,FALSE,FALSE,8341,13678
1581,Customer Who Visited but Did Not Make Any Transactions,190,43,233,4.42,90.15%,Database,"Database, ",Easy,TRUE,FALSE,FALSE,33609,37279
1914,Cyclically Rotating a Grid,175,235,410,0.74,47.33%,Algorithms,"Array, Matrix, Simulation, ",Medium,TRUE,FALSE,FALSE,9680,20450
1660,Correct a Binary Tree,176,27,203,6.52,72.56%,Algorithms,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree, ",Medium,FALSE,FALSE,FALSE,11350,15642
1804,Implement Trie II (Prefix Tree),181,10,191,18.1,59.58%,Algorithms,"Hash Table, String, Design, Trie, ",Medium,FALSE,FALSE,FALSE,8492,14253
1158,Market Analysis I,185,39,224,4.74,65.48%,Database,"Database, ",Medium,TRUE,FALSE,FALSE,33656,51403
1515,Best Position for a Service Centre,173,203,376,0.85,38.54%,Algorithms,"Math, Geometry, Randomized, ",Hard,TRUE,FALSE,FALSE,9730,25244
612,Shortest Distance in a Plane,173,64,237,2.7,63.09%,Database,"Database, ",Medium,FALSE,TRUE,FALSE,31245,49522
2220,Minimum Bit Flips to Convert Number,181,3,184,60.33,81.76%,Algorithms,"Bit Manipulation, ",Easy,TRUE,FALSE,FALSE,19466,23809
1741,Find Total Time Spent by Each Employee,177,5,182,35.4,91.73%,Database,"Database, ",Easy,TRUE,FALSE,FALSE,30442,33188
1900,The Earliest and Latest Rounds Where Players Compete,169,15,184,11.27,51.61%,Algorithms,"Dynamic Programming, Memoization, ",Hard,TRUE,FALSE,FALSE,4049,7846
2060,Check if an Original String Exists Given Two Encoded Strings,175,95,270,1.84,40.48%,Algorithms,"String, Dynamic Programming, ",Hard,TRUE,FALSE,FALSE,6698,16546
1056,Confusing Number,168,94,262,1.79,45.97%,Algorithms,"Math, ",Easy,FALSE,FALSE,FALSE,26101,56784
2057,Smallest Index With Equal Value,171,75,246,2.28,72.41%,Algorithms,"Array, ",Easy,TRUE,FALSE,FALSE,27261,37646
2239,Find Closest Number to Zero,174,12,186,14.5,46.08%,Algorithms,"Array, ",Easy,TRUE,FALSE,FALSE,21278,46173
2102,Sequentially Ordinal Rank Tracker,170,27,197,6.3,64.06%,Algorithms,"Design, Heap (Priority Queue), Data Stream, Ordered Set, ",Hard,TRUE,FALSE,FALSE,6222,9713
1756,Design Most Recently Used Queue,167,12,179,13.92,78.93%,Algorithms,"Array, Hash Table, Stack, Design, Binary Indexed Tree, Ordered Set, ",Medium,FALSE,FALSE,FALSE,6091,7717
293,Flip Game,167,387,554,0.43,62.68%,Algorithms,"String, ",Easy,FALSE,FALSE,FALSE,60009,95735
1596,The Most Frequently Ordered Products for Each Customer,166,14,180,11.86,84.97%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,20092,23645
1728,Cat and Mouse II,166,30,196,5.53,41.21%,Algorithms,"Array, Math, Dynamic Programming, Graph, Topological Sort, Memoization, Matrix, Game Theory, ",Hard,TRUE,FALSE,FALSE,4918,11933
411,Minimum Unique Word Abbreviation,165,137,302,1.2,38.59%,Algorithms,"String, Backtracking, Bit Manipulation, ",Hard,FALSE,FALSE,FALSE,13442,34829
577,Employee Bonus,165,95,260,1.74,74.89%,Database,"Database, ",Easy,FALSE,TRUE,FALSE,61051,81520
288,Unique Word Abbreviation,164,1674,1838,0.1,24.9%,Algorithms,"Array, Hash Table, String, Design, ",Medium,FALSE,FALSE,FALSE,65323,262341
1735,Count Ways to Make Array With Product,164,26,190,6.31,49.35%,Algorithms,"Array, Math, Dynamic Programming, ",Hard,TRUE,FALSE,FALSE,3322,6732
2158,Amount of New Area Painted Each Day,168,20,188,8.4,59.1%,Algorithms,"Array, Segment Tree, Ordered Set, ",Hard,FALSE,FALSE,FALSE,9521,16111
1896,Minimum Cost to Change the Final Value of Expression,162,36,198,4.5,53.96%,Algorithms,"Math, String, Dynamic Programming, Stack, ",Hard,TRUE,FALSE,FALSE,2727,5054
1384,Total Sales Amount by Year,162,80,242,2.03,66.47%,Database,"Database, ",Hard,FALSE,FALSE,FALSE,10671,16053
1583,Count Unhappy Friends,162,593,755,0.27,58.38%,Algorithms,"Array, Simulation, ",Medium,TRUE,FALSE,FALSE,17249,29546
1430,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,160,12,172,13.33,45.86%,Algorithms,"Tree, Depth-First Search, Breadth-First Search, Binary Tree, ",Medium,FALSE,FALSE,FALSE,40216,87693
1215,Stepping Numbers,160,16,176,10,45.56%,Algorithms,"Backtracking, Breadth-First Search, ",Medium,FALSE,FALSE,FALSE,7651,16793
1785,Minimum Elements to Add to Form a Given Sum,164,149,313,1.1,41.91%,Algorithms,"Array, Greedy, ",Medium,TRUE,FALSE,FALSE,14812,35345
2255,Count Prefixes of a Given String,164,6,170,27.33,72.98%,Algorithms,"Array, String, ",Easy,TRUE,FALSE,FALSE,20255,27755
1874,Minimize Product Sum of Two Arrays,159,22,181,7.23,90.88%,Algorithms,"Array, Greedy, Sorting, ",Medium,FALSE,TRUE,FALSE,12549,13809
1412,Find the Quiet Students in All Exams,159,11,170,14.45,62.78%,Database,"Database, ",Hard,FALSE,FALSE,FALSE,17246,27469
1173,Immediate Food Delivery I,161,10,171,16.1,83.19%,Database,"Database, ",Easy,FALSE,FALSE,FALSE,40781,49020
1667,Fix Names in a Table,162,53,215,3.06,64.71%,Database,"Database, ",Easy,TRUE,FALSE,FALSE,31837,49202
1264,Page Recommendations,159,13,172,12.23,67.72%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,24924,36804
1148,Article Views I,160,19,179,8.42,76.75%,Database,"Database, ",Easy,TRUE,FALSE,FALSE,49784,64865
1196,How Many Apples Can You Put into the Basket,157,13,170,12.08,67.27%,Algorithms,"Array, Greedy, Sorting, ",Easy,FALSE,TRUE,FALSE,19815,29454
1427,Perform String Shifts,156,3,159,52,54.08%,Algorithms,"Array, Math, String, ",Easy,FALSE,TRUE,FALSE,70686,130694
2264,Largest 3-Same-Digit Number in String,160,10,170,16,58.78%,Algorithms,"String, ",Easy,TRUE,FALSE,FALSE,20593,35033
1904,The Number of Full Rounds You Have Played,157,213,370,0.74,46.48%,Algorithms,"Math, String, ",Medium,TRUE,FALSE,FALSE,16688,35905
2075,Decode the Slanted Ciphertext,155,35,190,4.43,49.86%,Algorithms,"String, Simulation, ",Medium,TRUE,FALSE,FALSE,8373,16792
1076,Project Employees II,155,47,202,3.3,51.16%,Database,"Database, ",Easy,FALSE,FALSE,FALSE,41679,81466
2190,Most Frequent Number Following Key In an Array,156,81,237,1.93,60.53%,Algorithms,"Array, Hash Table, Counting, ",Easy,TRUE,FALSE,FALSE,18876,31187
1134,Armstrong Number,152,17,169,8.94,78.24%,Algorithms,"Math, ",Easy,FALSE,TRUE,FALSE,28603,36560
1082,Sales Analysis I,152,58,210,2.62,75.16%,Database,"Database, ",Easy,FALSE,FALSE,FALSE,43085,57321
2029,Stone Game IX,153,210,363,0.73,25.19%,Algorithms,"Array, Math, Greedy, Counting, Game Theory, ",Medium,TRUE,FALSE,FALSE,5139,20401
1033,Moving Stones Until Consecutive,153,593,746,0.26,45.19%,Algorithms,"Math, Brainteaser, ",Medium,TRUE,FALSE,FALSE,19919,44083
1733,Minimum Number of People to Teach,152,314,466,0.48,40.97%,Algorithms,"Array, Greedy, ",Medium,TRUE,FALSE,FALSE,6317,15419
2256,Minimum Average Difference,156,17,173,9.18,35.19%,Algorithms,"Array, Prefix Sum, ",Medium,TRUE,FALSE,FALSE,13031,37028
1965,Employees With Missing Information,162,11,173,14.73,81.52%,Database,"Database, ",Easy,TRUE,FALSE,FALSE,23579,28925
2019,The Score of Students Solving Math Expression,151,64,215,2.36,33.76%,Algorithms,"Array, Math, String, Dynamic Programming, Stack, Memoization, ",Hard,TRUE,FALSE,FALSE,4538,13441
1445,Apples & Oranges,153,17,170,9,91.49%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,29422,32159
1098,Unpopular Books,152,443,595,0.34,45.16%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,28579,63280
1912,Design Movie Rental System,149,30,179,4.97,41.36%,Algorithms,"Array, Hash Table, Design, Heap (Priority Queue), Ordered Set, ",Hard,TRUE,FALSE,FALSE,4098,9907
1808,Maximize Number of Nice Divisors,150,141,291,1.06,30.63%,Algorithms,"Math, Recursion, ",Hard,TRUE,FALSE,FALSE,4768,15564
1141,User Activity for the Past 30 Days I,150,237,387,0.63,51.03%,Database,"Database, ",Easy,TRUE,FALSE,FALSE,45859,89860
1308,Running Total for Different Genders,149,36,185,4.14,88.19%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,26135,29634
1199,Minimum Time to Build Blocks,146,22,168,6.64,40.52%,Algorithms,"Math, Greedy, Heap (Priority Queue), ",Hard,FALSE,FALSE,FALSE,3456,8529
660,Remove 9,146,191,337,0.76,56.54%,Algorithms,"Math, ",Hard,FALSE,TRUE,FALSE,9570,16925
1693,Daily Leads and Partners,149,11,160,13.55,91.78%,Database,"Database, ",Easy,TRUE,FALSE,FALSE,27844,30333
156,Binary Tree Upside Down,151,245,396,0.62,60.93%,Algorithms,"Tree, Depth-First Search, Binary Tree, ",Medium,FALSE,FALSE,FALSE,90031,147753
1860,Incremental Memory Leak,144,61,205,2.36,71.29%,Algorithms,"Simulation, ",Medium,TRUE,FALSE,FALSE,12788,17938
1946,Largest Number After Mutating Substring,143,173,316,0.83,34.18%,Algorithms,"Array, String, Greedy, ",Medium,TRUE,FALSE,FALSE,14772,43213
1432,Max Difference You Can Get From Changing an Integer,144,194,338,0.74,43.13%,Algorithms,"Math, Greedy, ",Medium,TRUE,FALSE,FALSE,12611,29237
1613,Find the Missing IDs,144,21,165,6.86,75.83%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,11254,14841
1127,User Purchase Platform,141,106,247,1.33,51.2%,Database,"Database, ",Hard,FALSE,FALSE,FALSE,11477,22414
2105,Watering Plants II,141,124,265,1.14,50.92%,Algorithms,"Array, Two Pointers, Simulation, ",Medium,TRUE,FALSE,FALSE,11794,23164
2213,Longest Substring of One Repeating Character,143,70,213,2.04,30.35%,Algorithms,"Array, String, Segment Tree, Ordered Set, ",Hard,TRUE,FALSE,FALSE,2487,8196
2213,Longest Substring of One Repeating Character,143,70,213,2.04,30.35%,Algorithms,"Array, String, Segment Tree, Ordered Set, ",Hard,TRUE,FALSE,FALSE,2487,8196
2047,Number of Valid Words in a Sentence,142,516,658,0.28,29.52%,Algorithms,"String, ",Easy,TRUE,FALSE,FALSE,15721,53253
2162,Minimum Cost to Set Cooking Time,143,446,589,0.32,36%,Algorithms,"Math, Enumeration, ",Medium,TRUE,FALSE,FALSE,8537,23711
591,Tag Validator,138,572,710,0.24,36.65%,Algorithms,"String, Stack, ",Hard,TRUE,TRUE,FALSE,11544,31501
1699,Number of Calls Between Two Persons,141,10,151,14.1,85.9%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,19985,23265
1350,Students With Invalid Departments,136,8,144,17,90.51%,Database,"Database, ",Easy,FALSE,FALSE,FALSE,40997,45295
1960,Maximum Product of the Length of Two Palindromic Substrings,137,28,165,4.89,29.39%,Algorithms,"String, Rolling Hash, Hash Function, ",Hard,TRUE,FALSE,FALSE,2116,7199
1580,Put Boxes Into the Warehouse II,136,2,138,68,63.45%,Algorithms,"Array, Greedy, Sorting, ",Medium,FALSE,FALSE,FALSE,3298,5198
1410,HTML Entity Parser,136,261,397,0.52,52.47%,Algorithms,"Hash Table, String, ",Medium,TRUE,FALSE,FALSE,19243,36672
2201,Count Artifacts That Can Be Extracted,134,151,285,0.89,54.36%,Algorithms,"Array, Hash Table, Simulation, ",Medium,TRUE,FALSE,FALSE,14741,27115
574,Winning Candidate,134,388,522,0.35,58.78%,Database,"Database, ",Medium,FALSE,TRUE,FALSE,47987,81636
558,Logical OR of Two Binary Grids Represented as Quad-Trees,134,413,547,0.32,47.37%,Algorithms,"Divide and Conquer, Tree, ",Medium,TRUE,FALSE,FALSE,11423,24113
810,Chalkboard XOR Game,135,240,375,0.56,53.9%,Algorithms,"Array, Math, Bit Manipulation, Brainteaser, Game Theory, ",Hard,TRUE,TRUE,FALSE,6738,12502
1440,Evaluate Boolean Expression,134,7,141,19.14,75.88%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,14128,18618
1878,Get Biggest Three Rhombus Sums in a Grid,131,375,506,0.35,45.85%,Algorithms,"Array, Math, Sorting, Heap (Priority Queue), Matrix, Prefix Sum, ",Medium,TRUE,FALSE,FALSE,9984,21774
1241,Number of Comments per Post,130,413,543,0.31,67.85%,Database,"Database, ",Easy,FALSE,FALSE,FALSE,26677,39315
2249,Count Lattice Points Inside a Circle,132,175,307,0.75,50.34%,Algorithms,"Array, Hash Table, Math, Geometry, Enumeration, ",Medium,TRUE,FALSE,FALSE,13886,27586
1719,Number Of Ways To Reconstruct A Tree,131,98,229,1.34,42.28%,Algorithms,"Tree, Graph, Topological Sort, ",Hard,TRUE,FALSE,FALSE,2610,6173
1969,Minimum Non-Zero Product of the Array Elements,130,289,419,0.45,32.99%,Algorithms,"Math, Greedy, Recursion, ",Medium,TRUE,FALSE,FALSE,7277,22059
1587,Bank Account Summary II,131,3,134,43.67,90%,Database,"Database, ",Easy,TRUE,FALSE,FALSE,29788,33098
1058,Minimize Rounding Error to Meet Target,128,129,257,0.99,44.81%,Algorithms,"Array, Math, String, Greedy, ",Medium,FALSE,FALSE,FALSE,7648,17068
479,Largest Palindrome Product,128,1457,1585,0.09,31.28%,Algorithms,"Math, ",Hard,TRUE,FALSE,FALSE,20546,65683
1097,Game Play Analysis V,127,26,153,4.88,55.31%,Database,"Database, ",Hard,FALSE,FALSE,FALSE,15970,28872
2223,Sum of Scores of Built Strings,128,155,283,0.83,34.45%,Algorithms,"String, Binary Search, Rolling Hash, Suffix Array, String Matching, Hash Function, ",Hard,TRUE,FALSE,FALSE,3732,10834
1830,Minimum Number of Operations to Make String Sorted,127,97,224,1.31,48.3%,Algorithms,"Math, String, Combinatorics, ",Hard,TRUE,FALSE,FALSE,2315,4793
1176,Diet Plan Performance,126,262,388,0.48,52.54%,Algorithms,"Array, Sliding Window, ",Easy,FALSE,FALSE,FALSE,25382,48312
2232,Minimize Result by Adding Parentheses to Expression,126,245,371,0.51,63.67%,Algorithms,"String, Enumeration, ",Medium,TRUE,FALSE,FALSE,11078,17400
1811,Find Interview Candidates,129,20,149,6.45,64.61%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,9415,14571
619,Biggest Single Number,126,111,237,1.14,47.88%,Database,"Database, ",Easy,FALSE,TRUE,FALSE,48399,101081
618,Students Report By Geography,125,140,265,0.89,63.6%,Database,"Database, ",Hard,FALSE,TRUE,FALSE,17131,26937
614,Second Degree Follower,123,703,826,0.17,35.99%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,40876,113567
1357,Apply Discount Every n Orders,122,167,289,0.73,69.27%,Algorithms,"Array, Hash Table, Design, ",Medium,TRUE,FALSE,FALSE,15017,21681
831,Masking Personal Information,120,406,526,0.3,46.25%,Algorithms,"String, ",Medium,TRUE,FALSE,FALSE,14647,31666
625,Minimum Factorization,119,100,219,1.19,33.3%,Algorithms,"Math, Greedy, ",Medium,FALSE,TRUE,FALSE,10221,30697
1132,Reported Posts II,119,438,557,0.27,33.71%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,28119,83419
770,Basic Calculator IV,120,1217,1337,0.1,55.9%,Algorithms,"Hash Table, Math, String, Stack, Recursion, ",Hard,TRUE,FALSE,FALSE,8293,14835
1778,Shortest Path in a Hidden Grid,118,45,163,2.62,41.09%,Algorithms,"Depth-First Search, Breadth-First Search, Graph, Interactive, ",Medium,FALSE,FALSE,FALSE,4103,9986
1348,Tweet Counts Per Frequency,119,212,331,0.56,43.2%,Algorithms,"Hash Table, Binary Search, Design, Sorting, Ordered Set, ",Medium,TRUE,FALSE,FALSE,27685,64090
1918,Kth Smallest Subarray Sum,118,4,122,29.5,53.01%,Algorithms,"Array, Binary Search, Sliding Window, ",Medium,FALSE,FALSE,FALSE,2307,4352
1435,Create a Session Bar Chart,118,202,320,0.58,78.09%,Database,"Database, ",Easy,FALSE,FALSE,FALSE,16688,21369
1243,Array Transformation,116,55,171,2.11,50.46%,Algorithms,"Array, Simulation, ",Easy,FALSE,FALSE,FALSE,10339,20489
1193,Monthly Transactions I,119,22,141,5.41,67.25%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,24963,37119
1107,New Users Daily Count,115,119,234,0.97,45.68%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,26104,57142
1259,Handshakes That Don't Cross,115,9,124,12.78,56.18%,Algorithms,"Math, Dynamic Programming, ",Hard,FALSE,FALSE,FALSE,5303,9440
1682,Longest Palindromic Subsequence II,115,20,135,5.75,50.5%,Algorithms,"String, Dynamic Programming, ",Medium,FALSE,FALSE,FALSE,3555,7039
1709,Biggest Window Between Visits,116,6,122,19.33,77.73%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,11402,14669
789,Escape The Ghosts,117,15,132,7.8,60.28%,Algorithms,"Array, Math, ",Medium,TRUE,TRUE,FALSE,21725,36039
835,Image Overlap,119,34,153,3.5,61.16%,Algorithms,"Array, Matrix, ",Medium,TRUE,TRUE,FALSE,47814,78180
2245,Maximum Trailing Zeros in a Cornered Path,116,316,432,0.37,34.36%,Algorithms,"Array, Matrix, Prefix Sum, ",Medium,TRUE,FALSE,FALSE,5682,16539
822,Card Flipping Game,115,641,756,0.18,44.93%,Algorithms,"Array, Hash Table, ",Medium,TRUE,FALSE,FALSE,13380,29780
1858,Longest Word With All Prefixes,115,3,118,38.33,65.9%,Algorithms,"Depth-First Search, Trie, ",Medium,FALSE,FALSE,FALSE,4308,6537
2069,Walking Robot Simulation II,115,244,359,0.47,21.99%,Algorithms,"Design, Simulation, ",Medium,TRUE,FALSE,FALSE,6130,27879
1783,Grand Slam Titles,115,3,118,38.33,89.04%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,12035,13516
2241,Design an ATM Machine,114,179,293,0.64,37.58%,Algorithms,"Array, Greedy, Design, ",Medium,TRUE,FALSE,FALSE,9959,26503
1453,Maximum Number of Darts Inside of a Circular Dartboard,113,248,361,0.46,36.71%,Algorithms,"Array, Math, Geometry, ",Hard,TRUE,FALSE,FALSE,4697,12795
1527,Patients With a Condition,117,175,292,0.67,44.61%,Database,"Database, ",Easy,TRUE,FALSE,FALSE,35791,80228
1369,Get the Second Most Recent Activity,112,11,123,10.18,69.31%,Database,"Database, ",Hard,FALSE,FALSE,FALSE,14302,20636
2043,Simple Bank System,113,130,243,0.87,65.58%,Algorithms,"Array, Hash Table, Design, Simulation, ",Medium,TRUE,FALSE,FALSE,13618,20764
1698,Number of Distinct Substrings in a String,111,30,141,3.7,61.71%,Algorithms,"String, Trie, Rolling Hash, Suffix Array, Hash Function, ",Medium,FALSE,FALSE,FALSE,4698,7615
1973,Count Nodes Equal to Sum of Descendants,112,2,114,56,75.28%,Algorithms,"Tree, Depth-First Search, Binary Search Tree, Binary Tree, ",Medium,FALSE,FALSE,FALSE,6133,8147
1205,Monthly Transactions II,108,408,516,0.26,44.4%,Database,"Database, ",Medium,FALSE,FALSE,FALSE,16217,36522
